architecture,checkpoint,feature_source,knn_k,knn_accuracy,knn_correct,knn_total,feature_dim,bank_samples,query_samples,temperature,bank_std_mean,bank_std_min,bank_norm_mean,query_std_mean,query_std_min,query_norm_mean,elapsed_minutes
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,1,0.1972,1972,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,5,0.2227,2227,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,10,0.2429,2429,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,20,0.2525,2525,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,50,0.2681,2681,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,backbone,100,0.2788,2788,10000,192,50000,10000,0.07,0.3884025514125824,0.2927369475364685,5.84780216217041,0.38791516423225403,0.28742581605911255,5.8486528396606445,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,1,0.2016,2016,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,5,0.2183,2183,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,10,0.2336,2336,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,20,0.2442,2442,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,50,0.26,2600,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,projector,100,0.2701,2701,10000,256,50000,10000,0.07,0.9977388381958008,0.8358587026596069,16.017702102661133,0.9958863258361816,0.8259893655776978,16.00828742980957,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,1,0.2094,2094,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,5,0.241,2410,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,10,0.2559,2559,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,20,0.2754,2754,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,50,0.287,2870,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-light-v3/checkpoints/vit_lejepa_backbone_last.pt,predictor,100,0.2946,2946,10000,256,50000,10000,0.07,0.8254732489585876,0.4081663489341736,13.321578979492188,0.8239952921867371,0.40077275037765503,13.311172485351562,0.7166469971338908
